rate_date_raw,base_currency_raw,target_currency_raw,exchange_rate_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
2025-02-19 00:00:00,SGD,INR,61.3066,MOCK_FX_API,2025-02-19 00:23:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-19 00:00:00,AED,inr,22.9636,MOCK_FX_API,2025-02-19 02:08:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-20 00:00:00,USD,INR,83.7674,MOCK_FX_API,2025-02-20 00:53:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-20 00:00:00,EUR,INR,91.2329,MOCK_FX_API,2025-02-20 00:40:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-20 00:00:00,SGD,INR,61.3109,MOCK_FX_API,2025-02-20 00:21:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-20 00:00:00,AED,INR,22.8907,MOCK_FX_API,2025-02-20 01:33:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-21 00:00:00,USD,INR,83.7365,MOCK_FX_API,2025-02-21 01:07:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-21 00:00:00,EUR,INR,91.3802,MOCK_FX_API,2025-02-21 01:01:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-21 00:00:00,SGD,INR,61.4714,MOCK_FX_API,2025-02-21 01:25:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-21 00:00:00,AED,INR,22.9146,MOCK_FX_API,2025-02-21 02:33:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-24 00:00:00,USD,INR,84.0403,MOCK_FX_API,2025-02-24 02:08:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-24 00:00:00,EUR,INR,91.2736,MOCK_FX_API,2025-02-24 01:46:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-24 00:00:00,SGD,INR,61.2807,MOCK_FX_API,2025-02-24 01:54:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-24 00:00:00,AED,INR,22.9769,MOCK_FX_API,2025-02-24 01:05:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-25 00:00:00,USD,INR,84.1691,MOCK_FX_API,2025-02-25 01:16:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-25 00:00:00,EUR,INR,91.3458,MOCK_FX_API,2025-02-25 02:04:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-25 00:00:00,SGD,INR,61.1948,MOCK_FX_API,2025-02-25 01:56:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-25 00:00:00,AED,INR,23.0061,MOCK_FX_API,2025-02-25 01:01:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-26 00:00:00,USD,INR,84.1356,MOCK_FX_API,2025-02-26 02:29:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-26 00:00:00,EUR,INR,91.3516,MOCK_FX_API,2025-02-26 01:53:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-26 00:00:00,SGD,INR,61.2758,MOCK_FX_API,2025-02-26 02:07:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-26 00:00:00,AED,INR,22.9426,MOCK_FX_API,2025-02-26 00:06:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-27 00:00:00,USD,INR,84.2488,MOCK_FX_API,2025-02-27 01:47:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-27 00:00:00,EUR,INR,91.2059,MOCK_FX_API,2025-03-22 02:14:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-27 00:00:00,SGD,INR,61.2218,MOCK_FX_API,2025-02-27 00:39:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-27 00:00:00,AED,INR,22.9842,MOCK_FX_API,2025-02-27 01:13:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-28 00:00:00,USD,INR,84.4049,MOCK_FX_API,2025-02-28 00:14:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-28 00:00:00,EUR,INR,91.0955,MOCK_FX_API,2025-02-28 02:34:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
45716,SGD,INR,61.1266,MOCK_FX_API,2025-03-05 02:53:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
2025-02-28 00:00:00,AED,INR,22.9316,MOCK_FX_API,2025-02-28 02:29:00,2026-08-05 02:59:59,BATCH_202502_RAW_FX_RATES_API
